customerid,product_name,signup_date,channel,first_activation_date,first_purchase_date,cancel_date,
9130350904378370,,6/18/21,SEO,,,,
9130350904676580,Mailchimp,6/19/21,Other,7/19/21,7/30/21,,
9130350904684610,Mint,6/19/21,Direct,6/19/21,7/11/21,8/15/21,
9130350907516150,Mint,6/19/21,PPC,6/20/21,6/30/21,10/28/21,
9130350907538970,TurboTax,6/19/21,Direct,6/19/21,,,
9130350907542790,,6/19/21,Direct,,,,
9130350907563040,QuickBooks,6/19/21,SEO,6/19/21,,,
9130350907662510,Mint,6/19/21,Other,6/19/21,6/21/21,10/16/21,
9130350907686550,,6/19/21,PPC,,,,
9130350908034390,Mint,6/19/21,PPC,6/19/21,6/20/21,,
9130350908064150,TurboTax,6/19/21,PPC,6/19/21,,11/19/21,
9130350908134670,Mailchimp,6/19/21,PPC,6/19/21,6/30/21,,
9130350908150480,,6/19/21,PPC,,,,
9130350908155300,Mint,6/19/21,PPC,6/19/21,,,
9130350908206110,Mint,6/19/21,Other,6/19/21,6/29/21,,
9130350908271090,,6/19/21,Direct,,,,
9130350908735970,Mint,6/19/21,PPC,6/19/21,7/1/21,8/15/21,
9130350908833870,QuickBooks,6/19/21,Other,6/19/21,7/7/21,,
9130350908858970,,6/19/21,Direct,,,,
9130350908915200,,6/19/21,Direct,,,,
9130350908925070,TurboTax,6/19/21,Direct,6/19/21,,11/20/21,
9130350908950130,,6/20/21,SEO,,,,
9130350911790530,,6/20/21,Direct,,,,
9130350911841840,,6/20/21,SEO,,,,
9130350911864710,Mint,6/20/21,Sales,6/20/21,6/24/21,,
9130350911866480,Mailchimp,6/20/21,Other,6/20/21,,,
9130350911925500,,6/20/21,Direct,,,,
9130350912342740,QuickBooks,6/20/21,PPC,6/20/21,,9/20/21,
9130350912357680,QuickBooks,6/20/21,SEO,6/20/21,,9/20/21,
9130350912424460,,6/20/21,Direct,,,,
9130350912474050,TurboTax,6/20/21,PPC,6/20/21,7/10/21,8/20/21,
9130350912581240,Mailchimp,6/20/21,SEO,6/20/21,7/17/21,,
9130350912589580,,6/20/21,Direct,,,,
9130350913046800,Mailchimp,6/20/21,PPC,6/20/21,,,
9130350913103540,,6/20/21,PPC,,,,
9130350913161810,Mint,6/20/21,SEO,6/21/21,,,
9130350913206950,,6/20/21,Direct,,,,
9130350913270080,TurboTax,6/20/21,PPC,6/21/21,,,
9130350916138940,,6/21/21,Direct,,,,
9130350916182580,,6/21/21,Direct,,,,
9130350916409980,TurboTax,6/21/21,PPC,6/21/21,6/23/21,8/17/21,
9130350916479160,TurboTax,6/21/21,Other,6/21/21,6/26/21,7/7/21,
9130350917111850,,6/21/21,Direct,,,,
9130350917174660,Mailchimp,6/21/21,SEO,6/21/21,7/20/21,8/17/21,
9130350917232750,,6/21/21,Direct,,,,
9130350917252600,Mint,6/21/21,PPC,6/21/21,,10/21/21,
9130350917331800,QuickBooks,6/21/21,Sales,6/21/21,7/16/21,,
9130350917564680,Mint,6/21/21,SEO,6/21/21,7/22/21,,
9130350917594240,,6/21/21,Direct,,,,
9130350918083190,TurboTax,6/21/21,Direct,6/23/21,,,
9130350918263240,QuickBooks,6/21/21,Other,6/21/21,,,
9130350918394810,Mailchimp,6/21/21,PPC,6/21/21,,,
9130350918585000,Mailchimp,6/21/21,Direct,6/21/21,,,
9130350918602660,QuickBooks,6/21/21,Other,6/21/21,7/2/21,,
9130350918649620,QuickBooks,6/21/21,Direct,9/21/21,10/17/21,,
9130350918919530,Mint,6/21/21,SEO,6/22/21,6/29/21,,
9130350919020860,,6/21/21,PPC,,,,
9130350919122150,,6/21/21,Other,,,,
9130350919153060,,6/21/21,Direct,,,,
9130350919192440,Mailchimp,6/21/21,PPC,6/21/21,7/7/21,7/21/21,
9130350919209470,,6/21/21,Direct,,,,
9130350919221730,,6/21/21,Other,,,,
9130350919662810,,6/21/21,PPC,,,,
9130350919665640,,6/21/21,Direct,,,,
9130350919793700,Mint,6/21/21,Sales,6/22/21,7/7/21,,
9130350920018630,,6/21/21,PPC,,,,
9130350920080710,TurboTax,6/21/21,Direct,6/21/21,,,
9130350923488030,,6/22/21,Other,,,,
9130350923598280,TurboTax,6/22/21,Direct,6/22/21,,,
9130350923822610,,6/22/21,Other,,,,
9130350924316270,Mint,6/22/21,SEO,6/26/21,7/16/21,,
9130350924319320,QuickBooks,6/22/21,Direct,6/22/21,6/30/21,7/22/21,
9130350924336340,,6/22/21,Direct,,,,
9130350924410230,,6/22/21,Direct,,,,
9130350924485590,,6/22/21,Direct,,,,
9130350924733260,,6/22/21,PPC,,,,
9130350925275350,,6/22/21,Other,,,,
9130350925398290,Mailchimp,6/22/21,Other,6/22/21,,,
9130350925407780,Mint,6/22/21,Other,6/22/21,,,
9130350925444740,QuickBooks,6/22/21,Sales,6/22/21,7/11/21,,
9130350925484470,QuickBooks,6/22/21,Other,6/22/21,,,
9130350925503140,Mint,6/22/21,Sales,6/22/21,,7/22/21,
9130350925616700,,6/22/21,Direct,,,,
9130350925795620,QuickBooks,6/22/21,Other,6/22/21,6/30/21,8/22/21,
9130350925859030,,6/22/21,Direct,,,,
9130350925920160,,6/22/21,Other,,,,
9130350925998450,,6/22/21,Other,,,,
9130350926081840,Mint,6/22/21,Other,6/22/21,,,
9130350926224320,TurboTax,6/22/21,Other,6/22/21,6/23/21,,
9130350926243930,,6/22/21,PPC,,,,
9130350926269960,TurboTax,6/22/21,Direct,6/22/21,,,
9130350926278150,Mailchimp,6/22/21,Other,6/22/21,7/6/21,,
9130350926959850,TurboTax,6/22/21,PPC,6/23/21,,,
9130350927051540,,6/22/21,SEO,,,,
9130350927070390,,6/22/21,Direct,,,,
9130350927364630,,6/22/21,Direct,,,,
9130350930111670,,6/23/21,Other,,,,
9130350930558030,,6/23/21,Direct,,,,
9130350930688430,,6/23/21,Direct,,,,
9130350930719250,QuickBooks,6/23/21,SEO,6/24/21,,,
9130350930933480,TurboTax,6/23/21,Direct,7/23/21,8/4/21,,
9130350931033620,TurboTax,6/23/21,Direct,7/23/21,8/7/21,,
9130350931099950,QuickBooks,6/23/21,Other,6/23/21,6/25/21,,
9130350931417950,TurboTax,6/23/21,PPC,6/23/21,7/21/21,,
9130350931451800,,6/23/21,PPC,,,,
9130350931462790,Mailchimp,6/23/21,Sales,6/23/21,7/16/21,,
9130350931511710,,6/23/21,Direct,,,,
9130350931572890,Mint,6/23/21,Other,6/23/21,7/23/21,11/18/21,
9130350932382770,QuickBooks,6/23/21,Other,6/23/21,,,
9130350932483990,QuickBooks,6/23/21,Other,6/23/21,7/3/21,,
9130350932548710,QuickBooks,6/23/21,Other,6/23/21,,,
9130350932613230,Mailchimp,6/23/21,Other,6/24/21,7/4/21,,
9130350932924610,Mint,6/23/21,Other,6/23/21,,,
9130350932988500,,6/23/21,Direct,,,,
9130350933469140,QuickBooks,6/23/21,SEO,6/24/21,7/18/21,,
9130350933554650,,6/23/21,PPC,,,,
9130350933628840,,6/23/21,Direct,,,,
9130350933786920,,6/23/21,Direct,,,,
9130350936737100,Mailchimp,6/24/21,Direct,6/24/21,,7/10/21,
9130350936746400,Mailchimp,6/24/21,SEO,6/25/21,,,
9130350937077210,TurboTax,6/24/21,Direct,6/24/21,7/6/21,,
9130350937160300,,6/24/21,Direct,,,,
9130350937293710,Mailchimp,6/24/21,PPC,6/24/21,7/9/21,,
9130350937487790,QuickBooks,6/24/21,Direct,6/24/21,7/14/21,,
9130350937492550,QuickBooks,6/24/21,PPC,6/24/21,7/21/21,,
9130350937494090,TurboTax,6/24/21,Direct,6/24/21,7/8/21,,
9130350937599370,,6/24/21,Other,,,,
9130350938250280,,6/24/21,Direct,,,,
9130350939038060,,6/24/21,SEO,,,,
9130350939061650,Mint,6/24/21,Direct,6/24/21,7/17/21,,
9130350939231650,TurboTax,6/24/21,SEO,6/24/21,6/30/21,,
9130350939310990,QuickBooks,6/24/21,Sales,6/24/21,,,
9130350939329500,Mailchimp,6/24/21,Other,6/24/21,7/5/21,10/26/21,
9130350939417110,,6/24/21,Direct,,,,
9130350939505320,Mint,6/24/21,Sales,6/24/21,7/9/21,,
9130350940241630,,6/24/21,PPC,,,,
9130350940346620,Mailchimp,6/24/21,Other,6/24/21,7/6/21,,
9130350940386170,,6/24/21,PPC,,,,
9130350940451090,TurboTax,6/24/21,PPC,9/28/21,,,
9130350940826310,,6/24/21,PPC,,,,
9130350943796670,,6/25/21,PPC,,,,
9130350943878340,,6/25/21,Direct,,,,
9130350944047720,,6/25/21,Direct,,,,
9130350944111140,Mailchimp,6/25/21,SEO,6/25/21,7/23/21,,
9130350944144240,QuickBooks,6/25/21,Other,6/25/21,,,
9130350944200130,QuickBooks,6/25/21,Other,7/26/21,8/24/21,,
9130350944204500,QuickBooks,6/25/21,SEO,6/25/21,,,
9130350944346980,,6/25/21,Direct,,,,
9130350944355650,,6/25/21,PPC,,,,
9130350944404500,Mailchimp,6/25/21,SEO,6/25/21,,,
9130350944759180,Mint,6/25/21,Other,6/25/21,7/22/21,,
9130350944798380,TurboTax,6/25/21,Direct,6/25/21,,,
9130350944800980,Mint,6/25/21,Sales,6/25/21,,,
9130350944815480,QuickBooks,6/25/21,Other,6/25/21,,7/26/21,
9130350944828420,TurboTax,6/25/21,Other,6/25/21,,,
9130350944986240,QuickBooks,6/25/21,Sales,6/25/21,,8/25/21,
9130350945400040,QuickBooks,6/25/21,PPC,6/25/21,,8/25/21,
9130350945486530,Mailchimp,6/25/21,Direct,6/25/21,,,
9130350945512710,,6/25/21,Direct,,,,
9130350945586800,QuickBooks,6/25/21,PPC,6/25/21,7/15/21,,
9130350945616730,QuickBooks,6/25/21,PPC,6/25/21,,,
9130350945636840,,6/25/21,Other,,,,
9130350945652650,Mailchimp,6/25/21,Other,6/25/21,,,
9130350945696700,Mint,6/25/21,Sales,6/25/21,6/26/21,,
9130350945777400,,6/25/21,Other,,,,
9130350945891580,,6/25/21,SEO,,,,
9130350945944500,TurboTax,6/25/21,Direct,6/25/21,,,
9130350946013870,Mint,6/25/21,Other,7/27/21,7/29/21,,
9130350946223240,Mailchimp,6/25/21,PPC,9/28/21,,,
9130350946712370,Mailchimp,6/25/21,PPC,6/25/21,,,
9130350946819410,QuickBooks,6/25/21,PPC,6/26/21,,11/21/21,
9130350946948680,Mailchimp,6/25/21,Direct,6/26/21,7/15/21,,
9130350946950680,,6/25/21,Direct,,,,
9130350949919850,Mailchimp,6/26/21,Direct,8/3/21,9/2/21,9/3/21,
9130350949929220,Mint,6/26/21,Direct,6/26/21,,7/26/21,
9130350950183110,,6/26/21,SEO,,,,
9130350950576480,,6/26/21,Direct,,,,
9130350950680330,,6/26/21,Direct,,,,
9130350950698690,TurboTax,6/26/21,PPC,6/26/21,7/17/21,,
9130350950705700,TurboTax,6/26/21,SEO,6/26/21,,,
9130350951419120,Mint,6/26/21,PPC,6/27/21,7/27/21,,
9130350951494380,Mint,6/26/21,PPC,6/26/21,,,
9130350954496870,,6/27/21,PPC,,,,
9130350954520680,Mint,6/27/21,Direct,6/27/21,,9/27/21,
9130350954523250,,6/27/21,Direct,,,,
9130350954681380,,6/27/21,Direct,,,,
9130350954684650,QuickBooks,6/27/21,Sales,6/27/21,7/5/21,7/27/21,
9130350954776850,QuickBooks,6/27/21,PPC,6/27/21,,,
9130350955121610,,6/27/21,Direct,,,,
9130350955185180,,6/27/21,Direct,,,,
9130350955250900,Mint,6/27/21,Direct,6/27/21,7/3/21,,
9130350955307010,QuickBooks,6/27/21,PPC,6/27/21,,10/27/21,
9130350955370530,TurboTax,6/27/21,Direct,7/27/21,,,
9130350955371730,TurboTax,6/27/21,PPC,6/27/21,,7/27/21,
9130350955408570,QuickBooks,6/27/21,Direct,6/27/21,7/20/21,7/27/21,
9130350955409110,Mailchimp,6/27/21,PPC,6/27/21,,,
9130350955867080,,6/27/21,Direct,,,,
9130350955881030,,6/27/21,Direct,,,,
9130350956011040,,6/27/21,Direct,,,,
9130350956159220,Mint,6/27/21,SEO,6/28/21,7/12/21,,
9130350959070710,,6/28/21,SEO,,,,
9130350959144080,,6/28/21,Direct,,,,
9130350959146940,QuickBooks,6/28/21,Direct,6/28/21,7/10/21,,
9130350959217300,TurboTax,6/28/21,Sales,6/28/21,,,
9130350959264080,QuickBooks,6/28/21,Direct,7/27/21,8/7/21,9/28/21,
9130350959459760,Mailchimp,6/28/21,Other,6/28/21,7/7/21,,
9130350959759410,,6/28/21,SEO,,,,
9130350959913400,Mint,6/28/21,Sales,6/28/21,,,
9130350959938080,,6/28/21,Other,,,,
9130350960129150,Mailchimp,6/28/21,Direct,6/28/21,,,
9130350960371750,Mailchimp,6/28/21,Other,6/28/21,7/13/21,,
9130350960442760,TurboTax,6/28/21,Direct,6/28/21,,,
9130350960984190,,6/28/21,Other,,,,
9130350961044150,Mailchimp,6/28/21,PPC,6/29/21,7/25/21,,
9130350961076810,TurboTax,6/28/21,Other,8/3/21,,,
9130350961375950,,6/28/21,SEO,,,,
9130350961378760,Mint,6/28/21,Direct,6/28/21,7/16/21,,
9130350961430190,Mint,6/28/21,PPC,6/28/21,,,
9130350961577330,TurboTax,6/28/21,SEO,6/28/21,,,
9130350961861420,Mint,6/28/21,Other,6/29/21,,,
9130350961993700,Mint,6/28/21,Direct,6/28/21,7/19/21,,
9130350962586820,,6/28/21,PPC,,,,
9130350962663150,TurboTax,6/28/21,PPC,6/28/21,7/13/21,,
9130350962762870,TurboTax,6/28/21,Direct,6/29/21,,,
9130350962766450,,6/28/21,Direct,,,,
9130350962840920,,6/28/21,SEO,,,,
9130350962886410,TurboTax,6/28/21,PPC,6/29/21,,,
9130350963128120,Mailchimp,6/28/21,Direct,6/28/21,7/9/21,,
9130350966331890,Mailchimp,6/29/21,Direct,6/29/21,7/10/21,9/29/21,
9130350966463310,,6/29/21,Direct,,,,
9130350966474910,TurboTax,6/29/21,Other,8/13/21,9/8/21,,
9130350966559750,Mint,6/29/21,PPC,6/29/21,,,
9130350966751010,TurboTax,6/29/21,Direct,6/29/21,7/25/21,9/25/21,
9130350967348040,Mailchimp,6/29/21,SEO,7/1/21,7/13/21,,
9130350967390850,QuickBooks,6/29/21,SEO,6/29/21,7/6/21,9/29/21,
9130350967412260,Mint,6/29/21,Direct,6/29/21,7/17/21,7/29/21,
9130350967584440,,6/29/21,Direct,,,,
9130350967718950,QuickBooks,6/29/21,Direct,6/29/21,,,
9130350968142470,Mailchimp,6/29/21,Other,6/29/21,7/19/21,,
9130350968455550,QuickBooks,6/29/21,Other,6/29/21,7/5/21,,
9130350968507860,TurboTax,6/29/21,Sales,6/29/21,,,
9130350968625710,TurboTax,6/29/21,Direct,6/29/21,7/7/21,,
9130350968672340,Mailchimp,6/29/21,Direct,6/29/21,7/7/21,,
9130350968682050,Mailchimp,6/29/21,SEO,6/29/21,7/21/21,,
9130350968793080,QuickBooks,6/29/21,Other,6/29/21,7/17/21,,
9130350968817190,Mailchimp,6/29/21,Direct,6/29/21,,7/29/21,
9130350968898320,QuickBooks,6/29/21,SEO,6/29/21,,,
9130350969192620,,6/29/21,Direct,,,,
9130350969234440,Mint,6/29/21,Other,8/1/21,,,
9130350969271200,QuickBooks,6/29/21,PPC,6/29/21,7/21/21,,
9130350969754220,Mint,6/29/21,PPC,6/29/21,7/23/21,,
9130350969819390,QuickBooks,6/29/21,SEO,6/29/21,,,
9130350970151480,QuickBooks,6/29/21,PPC,6/30/21,7/10/21,,
9130350970154280,,6/29/21,Direct,,,,
9130350970584520,Mailchimp,6/29/21,Other,6/29/21,,,
9130350973673400,,6/30/21,PPC,,,,
9130350973813250,TurboTax,6/30/21,PPC,6/30/21,,,
9130350973864090,,6/30/21,Direct,,,,
9130350973914050,Mint,6/30/21,Direct,6/30/21,7/22/21,9/30/21,
9130350974442750,,6/30/21,Sales,,,,
9130350974477260,QuickBooks,6/30/21,Other,8/24/21,,,
9130350974551800,Mint,6/30/21,Direct,6/30/21,7/14/21,,
9130350974591030,QuickBooks,6/30/21,Other,6/30/21,,,
9130350974704740,,6/30/21,Other,,,,
9130350974741960,,6/30/21,Other,,,,
9130350974758670,TurboTax,6/30/21,SEO,6/30/21,7/8/21,,
9130350974805330,QuickBooks,6/30/21,Other,6/30/21,,,
9130350974885830,QuickBooks,6/30/21,Other,7/1/21,7/25/21,,
9130350974898550,TurboTax,6/30/21,Other,6/30/21,,,
9130350975017840,QuickBooks,6/30/21,SEO,6/30/21,,,
9130350975145120,TurboTax,6/30/21,Direct,10/30/21,,,
9130350975686380,TurboTax,6/30/21,SEO,6/30/21,,,
9130350975761620,Mint,6/30/21,PPC,6/30/21,7/23/21,,
9130350975923760,,6/30/21,Direct,,,,
9130350975935240,Mailchimp,6/30/21,SEO,6/30/21,7/23/21,,
9130350975966220,Mint,6/30/21,PPC,8/4/21,8/21/21,,
9130350976109370,Mint,6/30/21,Other,6/30/21,7/17/21,7/26/21,
9130350976142640,,6/30/21,Direct,,,,
9130350976197220,TurboTax,6/30/21,Other,6/30/21,,,
9130350976215190,Mailchimp,6/30/21,Direct,6/30/21,7/26/21,7/30/21,
9130350976229570,TurboTax,6/30/21,Other,6/30/21,7/31/21,,
9130350976334030,QuickBooks,6/30/21,SEO,6/30/21,,,
9130350976431810,QuickBooks,6/30/21,Other,6/30/21,7/25/21,,
9130350976553560,Mint,6/30/21,SEO,6/30/21,,,
9130350976967240,TurboTax,6/30/21,PPC,7/30/21,,,
9130350976982340,Mint,6/30/21,Other,6/30/21,7/4/21,,
9130350977497130,,6/30/21,Direct,,,,
9130350977898220,,6/30/21,PPC,,,,
9130350977900370,Mint,6/30/21,PPC,7/1/21,,9/30/21,
9130350977965320,QuickBooks,6/30/21,PPC,7/1/21,7/19/21,,
9130350978140260,TurboTax,6/30/21,Direct,6/30/21,,8/8/21,
9130350978400800,,6/30/21,Other,,,,
9130350978401880,,6/30/21,Direct,,,,
9130350978462640,TurboTax,6/30/21,Direct,7/2/21,,8/2/21,
13563578087404400,Mailchimp,6/2/21,Direct,6/3/21,,,
13563578087561900,TurboTax,6/4/21,SEO,6/4/21,6/7/21,,
123145801142967,TurboTax,6/29/21,Direct,6/29/21,7/2/21,,
9130347766301500,Mailchimp,6/10/21,Direct,10/6/21,,,
9130350795334690,,6/1/21,PPC,,,,
9130350795905570,QuickBooks,6/1/21,Other,6/1/21,6/12/21,,
9130350795966350,,6/1/21,Direct,,,,
9130350796160940,,6/1/21,Other,,,,
9130350796211830,QuickBooks,6/1/21,Sales,6/1/21,,,
9130350796302760,QuickBooks,6/1/21,Direct,6/1/21,,,
9130350796540660,Mailchimp,6/1/21,Sales,6/1/21,,,
9130350796761080,,6/1/21,PPC,,,,
9130350796887990,TurboTax,6/1/21,PPC,6/1/21,6/25/21,7/1/21,
9130350796992750,Mailchimp,6/1/21,Sales,6/1/21,6/19/21,,
9130350797035940,TurboTax,6/1/21,Direct,6/1/21,,,
9130350797110830,,6/1/21,SEO,,,,
9130350797183970,,6/1/21,Direct,,,,
9130350797275290,,6/1/21,PPC,,,,
9130350797304400,TurboTax,6/1/21,Direct,7/1/21,7/13/21,,
9130350798225580,,6/1/21,Other,,,,
9130350798279370,Mint,6/1/21,Other,6/1/21,,,
9130350798355080,TurboTax,6/1/21,PPC,6/1/21,6/11/21,,
9130350798636460,QuickBooks,6/1/21,Sales,6/1/21,6/7/21,,
9130350798708050,QuickBooks,6/1/21,SEO,6/1/21,6/21/21,,
9130350798722240,Mint,6/1/21,Sales,6/1/21,6/20/21,,
9130350798762730,TurboTax,6/1/21,SEO,6/1/21,6/2/21,,
9130350798831320,TurboTax,6/1/21,Other,6/1/21,,,
9130350798957150,,6/1/21,PPC,,,,
9130350798963720,QuickBooks,6/1/21,SEO,6/1/21,6/10/21,,
9130350798989280,Mailchimp,6/1/21,SEO,11/17/21,,,
9130350799131350,,6/1/21,Other,,,,
9130350799226880,,6/1/21,Direct,,,,
9130350799275190,,6/1/21,Direct,,,,
9130350799311060,,6/1/21,Direct,,,,
9130350799860960,Mailchimp,6/1/21,Other,6/2/21,6/28/21,,
9130350799992430,TurboTax,6/1/21,SEO,6/2/21,6/17/21,,
9130350800054840,,6/1/21,Direct,,,,
9130350800106870,QuickBooks,6/1/21,Direct,6/1/21,,,
9130350800144480,Mint,6/1/21,PPC,6/13/21,7/12/21,,
9130350800195590,QuickBooks,6/1/21,PPC,6/2/21,6/13/21,,
9130350800249090,QuickBooks,6/1/21,SEO,6/2/21,6/21/21,,
9130350803418350,,6/2/21,Direct,,,,
9130350804005750,QuickBooks,6/2/21,Other,6/3/21,6/5/21,,
9130350804044680,QuickBooks,6/2/21,PPC,6/2/21,6/14/21,,
9130350804064630,,6/2/21,Other,,,,
9130350804285570,TurboTax,6/2/21,PPC,6/2/21,6/19/21,,
9130350804518540,QuickBooks,6/2/21,PPC,6/2/21,6/12/21,,
9130350804522790,TurboTax,6/2/21,Direct,6/3/21,6/29/21,,
9130350804687170,QuickBooks,6/2/21,Direct,6/2/21,6/5/21,,
9130350804985840,Mint,6/2/21,PPC,6/2/21,,,
9130350805293750,TurboTax,6/2/21,PPC,6/2/21,,,
9130350805344790,Mint,6/2/21,PPC,6/2/21,6/17/21,,
9130350805410320,,6/2/21,SEO,,,,
9130350805410640,,6/2/21,PPC,,,,
9130350805797850,QuickBooks,6/2/21,Other,6/2/21,6/11/21,9/1/21,
9130350805844270,Mailchimp,6/2/21,Other,6/2/21,6/30/21,,
9130350805888250,TurboTax,6/2/21,Other,6/2/21,6/5/21,,
9130350806108900,Mint,6/2/21,PPC,6/2/21,6/11/21,7/2/21,
9130350806255620,Mint,6/2/21,Other,6/2/21,6/5/21,11/2/21,
9130350806337230,Mailchimp,6/2/21,SEO,6/2/21,,,
9130350806475850,,6/2/21,Direct,,,,
9130350806924760,TurboTax,6/2/21,PPC,6/2/21,,11/2/21,
9130350806950690,,6/2/21,Direct,,,,
9130350807064120,TurboTax,6/2/21,Direct,6/2/21,6/22/21,,
9130350807094690,Mailchimp,6/2/21,PPC,6/3/21,6/6/21,,
9130350807125230,Mint,6/2/21,PPC,6/3/21,6/10/21,7/2/21,
9130350807126600,Mailchimp,6/2/21,PPC,6/3/21,,,
9130350807198860,TurboTax,6/2/21,PPC,6/3/21,,,
9130350807336090,Mailchimp,6/2/21,Direct,6/2/21,6/8/21,,
9130350807362940,,6/2/21,Direct,,,,
9130350810320750,Mailchimp,6/3/21,Direct,8/12/21,,,
9130350810874910,,6/3/21,Direct,,,,
9130350810928440,TurboTax,6/3/21,Direct,10/3/21,10/13/21,,
9130350811020400,,6/3/21,PPC,,,,
9130350811340440,Mailchimp,6/3/21,Sales,6/3/21,,,
9130350811345400,TurboTax,6/3/21,Direct,6/13/21,6/20/21,,
9130350811465480,Mint,6/3/21,Other,6/3/21,,,
9130350811483790,Mint,6/3/21,Other,6/3/21,6/15/21,,
9130350811662870,Mint,6/3/21,Other,6/3/21,6/24/21,,
9130350811862370,TurboTax,6/3/21,Other,6/3/21,6/7/21,,
9130350812561780,Mint,6/3/21,PPC,6/3/21,,,
9130350813021610,QuickBooks,6/3/21,Other,7/9/21,,,
9130350813048740,,6/3/21,Direct,,,,
9130350813235150,Mint,6/3/21,Other,7/9/21,7/30/21,10/8/21,
9130350813273300,,6/3/21,Direct,,,,
9130350813276070,,6/3/21,Other,,,,
9130350813855190,QuickBooks,6/3/21,Sales,6/3/21,6/26/21,7/3/21,
9130350813923740,Mailchimp,6/3/21,Direct,6/3/21,6/13/21,9/30/21,
9130350814026780,,6/3/21,PPC,,,,
9130350814055800,Mailchimp,6/3/21,Direct,6/4/21,,9/30/21,
9130350814244030,,6/3/21,Direct,,,,
9130350817281210,TurboTax,6/4/21,SEO,6/4/21,6/21/21,,
9130350817392170,,6/4/21,Direct,,,,
9130350817408720,TurboTax,6/4/21,Direct,6/4/21,,11/4/21,
9130350817485610,QuickBooks,6/4/21,Other,6/4/21,,8/25/21,
9130350817605230,,6/4/21,Other,,,,
9130350818092750,Mailchimp,6/4/21,PPC,6/4/21,6/12/21,,
9130350818129910,QuickBooks,6/4/21,Direct,7/4/21,7/12/21,,
9130350818196960,QuickBooks,6/4/21,SEO,6/4/21,6/20/21,,
9130350818204290,TurboTax,6/4/21,Other,6/4/21,6/6/21,,
9130350818236680,QuickBooks,6/4/21,Other,6/4/21,6/22/21,7/4/21,
9130350818338570,Mint,6/4/21,Other,6/4/21,,,
9130350818896950,Mailchimp,6/4/21,Other,7/8/21,,,
9130350818963570,Mint,6/4/21,PPC,6/4/21,6/14/21,,
9130350819212300,QuickBooks,6/4/21,Sales,6/4/21,6/21/21,,
9130350819213020,,6/4/21,Direct,,,,
9130350819243590,Mint,6/4/21,SEO,6/4/21,,7/4/21,
9130350819335650,TurboTax,6/4/21,Other,7/6/21,,,
9130350819631840,Mailchimp,6/4/21,PPC,6/4/21,6/21/21,,
9130350819678590,Mailchimp,6/4/21,Direct,6/4/21,6/5/21,,
9130350819738050,Mint,6/4/21,Sales,6/4/21,6/8/21,,
9130350820105940,,6/4/21,Other,,,,
9130350820108680,TurboTax,6/4/21,Other,6/4/21,6/30/21,,
9130350820163610,Mint,6/4/21,Direct,6/5/21,,,
9130350820198520,QuickBooks,6/4/21,SEO,7/4/21,8/3/21,,
9130350820236940,,6/4/21,Other,,,,
9130350823402280,Mailchimp,6/5/21,Direct,6/5/21,,,
9130350823423330,,6/5/21,PPC,,,,
9130350823469120,,6/5/21,SEO,,,,
9130350823486680,,6/5/21,Direct,,,,
9130350823494430,Mailchimp,6/5/21,SEO,6/5/21,,,
9130350823503730,QuickBooks,6/5/21,Sales,6/5/21,6/16/21,7/5/21,
9130350823837850,,6/5/21,PPC,,,,
9130350823966950,,6/5/21,Direct,,,,
9130350824045060,,6/5/21,Direct,,,,
9130350824049900,,6/5/21,PPC,,,,
9130350824066650,Mint,6/5/21,SEO,6/6/21,6/22/21,,
9130350824097150,Mailchimp,6/5/21,Direct,6/5/21,,,
9130350824592850,Mailchimp,6/5/21,SEO,6/6/21,6/13/21,,
9130350827540670,,6/6/21,Direct,,,,
9130350827604520,,6/6/21,PPC,,,,
9130350827612610,,6/6/21,Direct,,,,
9130350827737080,,6/6/21,Direct,,,,
9130350827797580,QuickBooks,6/6/21,PPC,6/6/21,,,
9130350828180180,TurboTax,6/6/21,Direct,6/6/21,6/12/21,,
9130350828433210,,6/6/21,Direct,,,,
9130350828438400,,6/6/21,Other,,,,
9130350828467120,Mailchimp,6/6/21,SEO,6/6/21,,7/6/21,
9130350828540620,,6/6/21,Direct,,,,
9130350828550300,,6/6/21,Direct,,,,
9130350829024820,,6/6/21,Direct,,,,
9130350829036270,TurboTax,6/6/21,Other,6/6/21,,8/16/21,
9130350829055010,,6/6/21,PPC,,,,
9130350829144050,QuickBooks,6/6/21,Direct,6/6/21,6/20/21,10/23/21,
9130350829181180,Mailchimp,6/6/21,Direct,8/7/21,,9/7/21,
9130350832100860,Mint,6/7/21,Direct,7/7/21,,,
9130350832202250,,6/7/21,PPC,,,,
9130350832287790,,6/7/21,Direct,,,,
9130350832417680,Mint,6/7/21,PPC,6/7/21,7/5/21,,
9130350832714080,,6/7/21,Direct,,,,
9130350832851560,TurboTax,6/7/21,PPC,6/7/21,6/25/21,,
9130350832866510,Mint,6/7/21,Direct,6/7/21,,,
9130350832950320,Mint,6/7/21,Other,7/7/21,7/26/21,,
9130350833041970,TurboTax,6/7/21,Sales,6/7/21,6/15/21,,
9130350833128090,Mailchimp,6/7/21,PPC,6/7/21,6/27/21,7/7/21,
9130350833182530,QuickBooks,6/7/21,Other,6/7/21,,,
9130350833271810,TurboTax,6/7/21,SEO,6/7/21,6/9/21,,
9130350833308470,Mailchimp,6/7/21,PPC,6/7/21,7/3/21,,
9130350833352510,,6/7/21,Direct,,,,
